time,open,high,low,close
1729810800,1.08465,1.0847,1.0845,1.08455
1729811700,1.08455,1.08465,1.0845,1.0846
1729812600,1.0846,1.08465,1.08455,1.0846
1729813500,1.08465,1.0847,1.0845,1.0846
1729814400,1.08465,1.0847,1.08435,1.0844
1729815300,1.0844,1.0844,1.08425,1.0844
1729816200,1.08445,1.08455,1.0843,1.0844
1729817100,1.0844,1.0845,1.0842,1.0844
1729818000,1.0844,1.0845,1.0842,1.0845
1729818900,1.0845,1.0846,1.0844,1.0844
1729819800,1.08445,1.08465,1.08435,1.08455
1729820700,1.08455,1.08475,1.0845,1.08455
1729821600,1.08455,1.08495,1.0845,1.0849
1729822500,1.08495,1.08495,1.0848,1.08485
1729823400,1.08485,1.08485,1.08465,1.08475
1729824300,1.08475,1.085,1.08475,1.0848
1729825200,1.0848,1.0848,1.08445,1.08455
1729826100,1.0846,1.0846,1.0844,1.08455
1729827000,1.08455,1.08455,1.08435,1.08435
1729827900,1.08435,1.08445,1.08425,1.0844
1729828800,1.0844,1.0845,1.0844,1.0844
1729829700,1.0844,1.08445,1.08435,1.08435
1729830600,1.08435,1.0844,1.08435,1.08435
1729831500,1.0843,1.08455,1.0843,1.08445
1729832400,1.0844,1.0846,1.0844,1.0845
1729833300,1.0845,1.08475,1.0845,1.08475
1729834200,1.08475,1.0848,1.0845,1.08465
1729835100,1.0846,1.08465,1.08435,1.0844
1729836000,1.0844,1.0845,1.08425,1.08435
1729836900,1.0843,1.0843,1.0839,1.0841
1729837800,1.0841,1.08415,1.08375,1.0839
1729838700,1.0839,1.084,1.0837,1.0838
1729839600,1.08385,1.08435,1.0836,1.08425
1729840500,1.08425,1.0847,1.08415,1.0847
1729841400,1.0847,1.0849,1.08445,1.0847
1729842300,1.0847,1.085,1.0843,1.0847
1729843200,1.08465,1.08505,1.0844,1.08485
1729844100,1.08485,1.08595,1.08475,1.0856
1729845000,1.08555,1.08555,1.08475,1.0848
1729845900,1.08475,1.0848,1.0845,1.08465
1729846800,1.08465,1.0848,1.0845,1.0848
1729847700,1.0848,1.08495,1.08455,1.0849
1729848600,1.08485,1.08495,1.0845,1.08455
1729849500,1.08455,1.08475,1.0845,1.0845
1729850400,1.0845,1.085,1.0845,1.085
1729851300,1.085,1.085,1.0847,1.0848
1729852200,1.0848,1.08505,1.0847,1.08475
1729853100,1.08475,1.08485,1.08455,1.0847
1729854000,1.08465,1.08485,1.08465,1.0848
1729854900,1.0848,1.08485,1.08445,1.0845
1729855800,1.0845,1.0851,1.0845,1.085
1729856700,1.08505,1.0852,1.0844,1.0844
1729857600,1.08445,1.0848,1.0844,1.08455
1729858500,1.0846,1.08485,1.0845,1.08475
1729859400,1.0847,1.08615,1.08435,1.0859
1729860300,1.0859,1.0862,1.08585,1.0861
1729861200,1.0861,1.08615,1.0856,1.08565
1729862100,1.0856,1.0856,1.08505,1.08525
1729863000,1.0853,1.08545,1.08485,1.0851
1729863900,1.08505,1.08585,1.08485,1.08575
1729864800,1.0857,1.08605,1.0854,1.08585
1729865700,1.0859,1.086,1.0854,1.0859
1729866600,1.08585,1.0859,1.0849,1.08515
1729867500,1.08515,1.0856,1.085,1.08535
1729868400,1.08535,1.08575,1.0852,1.0855
1729869300,1.0855,1.08555,1.08425,1.0843
1729870200,1.0843,1.08445,1.08335,1.0835
1729871100,1.0835,1.0838,1.0834,1.0835
1729872000,1.08345,1.0835,1.083,1.08315
1729872900,1.08315,1.08325,1.083,1.0832
1729873800,1.08315,1.08315,1.08275,1.0829
1729874700,1.0829,1.0829,1.08255,1.0828
1729875600,1.0828,1.0829,1.08255,1.0826
1729876500,1.08255,1.0827,1.08245,1.08265
1729877400,1.0826,1.0828,1.0825,1.08265
1729878300,1.08265,1.08285,1.08245,1.08255
1729879200,1.08255,1.0827,1.08225,1.08225
1729880100,1.08225,1.0824,1.08215,1.08235
1729881000,1.08235,1.0826,1.0823,1.0825
1729881900,1.08245,1.0827,1.08245,1.08255
1729882800,1.08255,1.08255,1.0819,1.08195
1729883700,1.082,1.08215,1.0818,1.0818
1729884600,1.08185,1.0819,1.0816,1.08165
1729885500,1.0816,1.08185,1.0816,1.0818
1729886400,1.0818,1.082,1.08175,1.08195
1729887300,1.08195,1.082,1.0818,1.08185
1729888200,1.08185,1.0819,1.08175,1.08185
1729889100,1.0818,1.08195,1.0817,1.08185
1730066400,1.0819,1.0819,1.08075,1.0815
1730067300,1.08145,1.08185,1.08145,1.08175
1730068200,1.08175,1.08195,1.08155,1.0818
1730069100,1.08175,1.08205,1.08165,1.0818
1730070000,1.0818,1.08225,1.08175,1.08195
1730070900,1.082,1.0824,1.08185,1.0823
1730071800,1.0823,1.0824,1.0819,1.08195
1730072700,1.08195,1.08195,1.0816,1.08185
1730073600,1.08185,1.0823,1.08185,1.082
1730074500,1.082,1.0822,1.0817,1.08175
1730075400,1.0818,1.08215,1.08175,1.08215
1730076300,1.0821,1.08235,1.08165,1.0817
1730077200,1.08165,1.0818,1.08125,1.08165
1730078100,1.08165,1.0818,1.0816,1.0816
1730079000,1.0816,1.08165,1.08135,1.0815
1730079900,1.0815,1.08155,1.0813,1.0813
1730080800,1.0813,1.0816,1.0813,1.0814
1730081700,1.08145,1.08185,1.08145,1.0815
1730082600,1.0815,1.0815,1.0813,1.0813
1730083500,1.08135,1.08135,1.0808,1.08105
1730084400,1.0811,1.08125,1.08095,1.0811
1730085300,1.0811,1.0812,1.08095,1.08095
1730086200,1.08095,1.08105,1.0807,1.08075
1730087100,1.0807,1.0807,1.08045,1.0805
1730088000,1.0805,1.0808,1.0805,1.08075
1730088900,1.08075,1.0808,1.0806,1.08075
1730089800,1.08075,1.08105,1.0807,1.081
1730090700,1.081,1.0811,1.081,1.081
1730091600,1.081,1.08105,1.08045,1.08055
1730092500,1.08055,1.08065,1.08045,1.0806
1730093400,1.08065,1.0808,1.08055,1.08075
1730094300,1.0808,1.08105,1.0808,1.081
1730095200,1.08095,1.08155,1.08085,1.0815
1730096100,1.08155,1.08175,1.0813,1.08135
1730097000,1.0813,1.0816,1.0813,1.0816
1730097900,1.0816,1.0819,1.08155,1.08165
1730098800,1.0816,1.082,1.08155,1.08195
1730099700,1.08195,1.0822,1.0819,1.0821
1730100600,1.0821,1.0823,1.0819,1.08215
1730101500,1.0821,1.0828,1.0819,1.0826
1730102400,1.0826,1.0832,1.08235,1.08315
1730103300,1.08315,1.08385,1.083,1.0836
1730104200,1.0836,1.08365,1.0831,1.08345
1730105100,1.0835,1.08435,1.08345,1.0841
1730106000,1.0841,1.0842,1.0838,1.08395
1730106900,1.0839,1.08395,1.0835,1.0836
1730107800,1.0836,1.08375,1.0831,1.0833
1730108700,1.0833,1.08355,1.08305,1.0835
1730109600,1.0835,1.08415,1.0835,1.0839
1730110500,1.0839,1.08405,1.08335,1.0834
1730111400,1.0834,1.08395,1.0834,1.08395
1730112300,1.084,1.0841,1.08375,1.0839
1730113200,1.08385,1.08425,1.08385,1.0839
1730114100,1.08395,1.084,1.0838,1.084
1730115000,1.084,1.0841,1.0837,1.08395
1730115900,1.08395,1.0842,1.0839,1.08415
1730116800,1.08415,1.0848,1.0841,1.0847
1730117700,1.0847,1.0848,1.08445,1.0846
1730118600,1.0846,1.08475,1.0836,1.0838
1730119500,1.08385,1.08395,1.08355,1.08375
1730120400,1.08375,1.08425,1.0836,1.0842
1730121300,1.0842,1.08425,1.08365,1.0838
1730122200,1.08385,1.0843,1.0837,1.0841
1730123100,1.0841,1.08445,1.08365,1.0842
1730124000,1.08425,1.0843,1.08375,1.08405
1730124900,1.0841,1.08465,1.08385,1.0846
1730125800,1.08455,1.0846,1.0841,1.0843
1730126700,1.08425,1.08495,1.08425,1.08465
1730127600,1.0846,1.0847,1.0843,1.0845
1730128500,1.08455,1.08455,1.08395,1.08405
1730129400,1.08405,1.08415,1.08355,1.0837
1730130300,1.08365,1.08415,1.0836,1.0841
1730131200,1.08405,1.0845,1.08395,1.08435
1730132100,1.08435,1.08485,1.08425,1.0843
1730133000,1.0843,1.08435,1.0839,1.084
1730133900,1.084,1.08405,1.08365,1.0838
1730134800,1.0838,1.084,1.0835,1.08365
1730135700,1.08365,1.084,1.0836,1.0838
1730136600,1.0838,1.084,1.0838,1.0839
1730137500,1.0839,1.084,1.08355,1.08355
1730138400,1.08355,1.08365,1.0833,1.0834
1730139300,1.08345,1.08355,1.0832,1.08335
1730140200,1.0834,1.0836,1.08335,1.0835
1730141100,1.08355,1.0837,1.0833,1.08335
1730142000,1.0834,1.08365,1.08335,1.0836
1730142900,1.0836,1.08385,1.0835,1.08375
1730143800,1.0838,1.08415,1.08375,1.08395
1730144700,1.08395,1.08405,1.08365,1.0837
1730145600,1.08375,1.0839,1.0836,1.08365
1730146500,1.0836,1.08375,1.08355,1.08375
1730147400,1.08375,1.0838,1.0836,1.0836
1730148300,1.0836,1.08365,1.08335,1.0834
1730152800,1.08345,1.08355,1.0834,1.08345
1730153700,1.0834,1.0834,1.08325,1.08335
1730154600,1.0833,1.0834,1.0833,1.08335
1730155500,1.08335,1.0834,1.08325,1.0834
1730156400,1.08345,1.0835,1.08335,1.08345
1730157300,1.08345,1.08345,1.08325,1.0833
1730158200,1.08325,1.0836,1.0832,1.08355
1730159100,1.08355,1.08395,1.0835,1.0839
1730160000,1.08385,1.08405,1.08375,1.08385
1730160900,1.08385,1.08395,1.0837,1.08395
1730161800,1.08395,1.084,1.08365,1.08375
1730162700,1.08375,1.08385,1.0834,1.0837
1730163600,1.0837,1.08385,1.08345,1.08355
1730164500,1.08355,1.08355,1.08335,1.0834
1730165400,1.0834,1.0838,1.0833,1.0837
1730166300,1.08365,1.08375,1.0835,1.08375
1730167200,1.08375,1.08375,1.0836,1.0837
1730168100,1.08375,1.084,1.0837,1.08395
1730169000,1.08395,1.084,1.08355,1.0836
1730169900,1.0836,1.08365,1.0833,1.0834
1730170800,1.0834,1.0835,1.08335,1.08345
1730171700,1.08345,1.08345,1.08305,1.08315
1730172600,1.08315,1.0832,1.08275,1.08285
1730173500,1.08285,1.0831,1.08285,1.08295
1730174400,1.08295,1.083,1.0829,1.083
1730175300,1.08305,1.08305,1.08285,1.08295
1730176200,1.08295,1.083,1.08285,1.0829
1730177100,1.0829,1.083,1.0828,1.083
1730178000,1.083,1.08315,1.083,1.08315
1730178900,1.08315,1.08335,1.0831,1.0833
1730179800,1.0833,1.0835,1.08325,1.08325
1730180700,1.08325,1.0833,1.08315,1.08325
1730181600,1.08325,1.0833,1.0829,1.08295
1730182500,1.0829,1.0831,1.08285,1.0829
1730183400,1.08285,1.08325,1.08285,1.0832
1730184300,1.08325,1.0836,1.08325,1.0833
1730185200,1.08325,1.0835,1.08275,1.083
1730186100,1.08305,1.08335,1.08295,1.0833
1730187000,1.08335,1.08375,1.0833,1.0834
1730187900,1.0834,1.0837,1.08315,1.08315
1730188800,1.0831,1.08395,1.0831,1.08375
1730189700,1.08375,1.0841,1.0831,1.08405
1730190600,1.0841,1.08425,1.0837,1.08385
1730191500,1.08385,1.0841,1.08375,1.084
1730192400,1.084,1.08465,1.084,1.08435
1730193300,1.08435,1.0846,1.08425,1.0846
1730194200,1.0846,1.0848,1.0844,1.08445
1730195100,1.08445,1.08455,1.08345,1.0839
1730196000,1.08395,1.08425,1.0837,1.0837
1730196900,1.08365,1.0838,1.08285,1.083
1730197800,1.083,1.08315,1.0825,1.0829
1730198700,1.0829,1.08305,1.0825,1.08275
1730199600,1.08275,1.0828,1.0822,1.08225
1730200500,1.08225,1.08225,1.0818,1.082
1730201400,1.082,1.08255,1.082,1.0821
1730202300,1.0821,1.0824,1.08185,1.0821
1730203200,1.08205,1.08215,1.0817,1.08205
1730204100,1.08205,1.0821,1.08095,1.081
1730205000,1.08095,1.08105,1.07975,1.07985
1730205900,1.0798,1.08035,1.07935,1.07995
1730206800,1.07995,1.07995,1.07905,1.07965
1730207700,1.07965,1.0803,1.07945,1.08005
1730208600,1.08,1.08075,1.07985,1.0803
1730209500,1.0803,1.0813,1.0802,1.0809
1730210400,1.081,1.08345,1.081,1.08135
1730211300,1.08135,1.08335,1.08135,1.0827
1730212200,1.0827,1.0832,1.08245,1.08305
