time,open,high,low,close
1202166000,1.4816,1.4817,1.4607,1.4635
1202252400,1.4631,1.4656,1.4575,1.4612
1202338800,1.4608,1.4638,1.4424,1.4445
1202425200,1.4477,1.4534,1.4436,1.4492
1202684400,1.4505,1.4563,1.4466,1.4501
1202770800,1.4505,1.4603,1.4483,1.4579
1202857200,1.4565,1.4587,1.4518,1.4564
1202943600,1.4562,1.4637,1.4538,1.4621
1203030000,1.463,1.4698,1.462,1.4657
1203375600,1.4669,1.4747,1.46,1.4722
1203462000,1.4717,1.4722,1.4604,1.4707
1203548400,1.4707,1.483,1.4694,1.4809
1203634800,1.4811,1.4855,1.4781,1.4817
1203894000,1.4825,1.4837,1.4787,1.4815
1203980400,1.4821,1.4978,1.4771,1.4961
1204066800,1.499,1.5137,1.4975,1.5111
1204153200,1.5113,1.5223,1.5067,1.5208
1204239600,1.5186,1.5234,1.5138,1.5185
1204498800,1.5183,1.5272,1.5151,1.5188
1204585200,1.5196,1.5246,1.5168,1.5202
1204671600,1.5199,1.5299,1.514,1.5259
1204758000,1.5271,1.539,1.5263,1.5361
1204844400,1.5388,1.546,1.531,1.5346
1205100000,1.5352,1.5402,1.531,1.5347
1205186400,1.5346,1.5493,1.528,1.5314
1205272800,1.5337,1.5569,1.5332,1.5521
1205359200,1.5562,1.5643,1.5521,1.5585
1205445600,1.5559,1.5618,1.5463,1.559
1205704800,1.56,1.582,1.5591,1.5655
1205791200,1.5655,1.5757,1.5541,1.5637
1205877600,1.5547,1.5716,1.5514,1.5544
1205964000,1.5571,1.5578,1.533,1.5361
1206309600,1.5347,1.5388,1.5273,1.5351
1206396000,1.5367,1.5594,1.534,1.553
1206482400,1.5569,1.5797,1.5521,1.5754
1206568800,1.578,1.5788,1.5667,1.572
1206655200,1.5723,1.5783,1.5685,1.5703
1206914400,1.5742,1.5843,1.5705,1.5729
1207000800,1.571,1.5732,1.551,1.5548
1207087200,1.5569,1.565,1.5482,1.561
1207173600,1.5638,1.5638,1.5461,1.5628
1207260000,1.5632,1.5727,1.5589,1.5672
1207519200,1.5681,1.5692,1.5577,1.5661
1207605600,1.5656,1.5752,1.5624,1.5673
1207692000,1.5659,1.5817,1.5634,1.5777
1207778400,1.5785,1.5867,1.5677,1.5697
1207864800,1.5698,1.5809,1.569,1.5786
1208124000,1.5638,1.584,1.562,1.576
1208210400,1.5792,1.583,1.5706,1.5744
1208296800,1.5744,1.594,1.5715,1.5913
1208383200,1.5906,1.5946,1.5807,1.5849
1208469600,1.586,1.5921,1.5675,1.5767
1208728800,1.5771,1.5914,1.5757,1.5882
1208815200,1.5876,1.5985,1.5801,1.5964
1208901600,1.5962,1.5964,1.5826,1.5859
1208988000,1.5852,1.5858,1.5604,1.5651
1209074400,1.5647,1.5675,1.5522,1.5562
1209333600,1.5574,1.5663,1.5561,1.5612
1209420000,1.5625,1.563,1.5509,1.5531
1209506400,1.5536,1.5616,1.5485,1.5609
1209592800,1.5593,1.5615,1.5401,1.543
1209679200,1.5442,1.5469,1.5329,1.5386
1209938400,1.5402,1.549,1.5393,1.5468
1210024800,1.5471,1.5567,1.5422,1.55
1210111200,1.5502,1.551,1.5337,1.5371
1210197600,1.5367,1.5415,1.5255,1.5375
1210284000,1.5375,1.5463,1.5367,1.5452
1210543200,1.544,1.5547,1.534,1.5512
1210629600,1.5518,1.5542,1.5405,1.5454
1210716000,1.5447,1.5463,1.5373,1.5434
1210802400,1.5456,1.5525,1.5396,1.543
1210888800,1.5423,1.558,1.5415,1.5558
1211148000,1.5562,1.5612,1.5463,1.5489
1211234400,1.5496,1.5667,1.5482,1.5646
1211320800,1.5631,1.5775,1.561,1.5759
1211407200,1.5775,1.5796,1.5675,1.5681
1211493600,1.5709,1.5778,1.5678,1.5773
1211752800,1.5754,1.5776,1.5725,1.5751
1211839200,1.5754,1.5804,1.5666,1.5687
1211925600,1.5662,1.5747,1.5595,1.562
1212012000,1.5636,1.5653,1.5474,1.5497
1212098400,1.5504,1.5559,1.545,1.5546
1212357600,1.5546,1.558,1.5476,1.5532
1212444000,1.5528,1.562,1.54,1.5457
1212530400,1.5424,1.5475,1.541,1.5433
1212616800,1.542,1.5595,1.5357,1.5583
1212703200,1.5578,1.5772,1.5566,1.5759
1212962400,1.5778,1.5839,1.5607,1.5646
1213048800,1.5637,1.565,1.5435,1.5443
1213135200,1.5452,1.5583,1.5449,1.5565
1213221600,1.5554,1.5565,1.5378,1.5419
1213308000,1.538,1.5414,1.5236,1.5282
1213567200,1.5345,1.5452,1.5278,1.5418
1213653600,1.5402,1.5485,1.5394,1.5445
1213740000,1.544,1.5472,1.5394,1.5458
1213826400,1.5465,1.552,1.5398,1.5427
1213912800,1.5436,1.5585,1.5424,1.5557
1214172000,1.5542,1.557,1.5401,1.5455
1214258400,1.5452,1.5558,1.5426,1.5511
1214344800,1.5508,1.5624,1.5472,1.5603
1214431200,1.5596,1.5706,1.5568,1.5696
1214517600,1.5693,1.5734,1.5658,1.5712
1214776800,1.5723,1.5776,1.567,1.5712
1214863200,1.5694,1.5768,1.5663,1.573
1214949600,1.5735,1.5833,1.5718,1.5828
1215036000,1.5834,1.5853,1.5625,1.5639
1215122400,1.5642,1.5671,1.5598,1.5639
1215381600,1.565,1.5698,1.5555,1.5673
1215468000,1.5669,1.5686,1.558,1.5601
1215554400,1.5615,1.5695,1.5596,1.5689
1215640800,1.5686,1.5749,1.5638,1.5728
1215727200,1.5733,1.5896,1.5712,1.5836
1215986400,1.5891,1.594,1.579,1.5863
1216072800,1.5853,1.5988,1.5814,1.5823
1216159200,1.5861,1.5898,1.5748,1.5759
1216245600,1.5771,1.5846,1.5735,1.577
1216332000,1.5811,1.5841,1.576,1.5796
1216591200,1.5795,1.5885,1.5783,1.5847
1216677600,1.5878,1.5901,1.5712,1.574
1216764000,1.5744,1.5754,1.5626,1.5633
1216850400,1.5641,1.5672,1.5585,1.5616
1216936800,1.5638,1.5714,1.5622,1.5653
1217196000,1.5665,1.5729,1.5644,1.5714
1217282400,1.5701,1.572,1.5517,1.5547
1217368800,1.5549,1.5579,1.5485,1.5533
1217455200,1.5542,1.5665,1.5534,1.5557
1217541600,1.5564,1.5565,1.5478,1.5512
1217800800,1.5528,1.5598,1.5519,1.5554
1217887200,1.5539,1.5544,1.541,1.5439
1217973600,1.542,1.5486,1.5366,1.5384
1218060000,1.5381,1.5474,1.528,1.5294
1218146400,1.5298,1.5307,1.4968,1.4982
1218405600,1.4994,1.5057,1.4853,1.4901
1218492000,1.4873,1.4938,1.4785,1.4888
1218578400,1.4887,1.4955,1.4817,1.4907
1218664800,1.49,1.4929,1.4752,1.4788
1218751200,1.4781,1.4783,1.4636,1.4655
1219010400,1.4658,1.4747,1.4622,1.4675
1219096800,1.4654,1.4773,1.4609,1.4745
1219183200,1.4765,1.4786,1.4651,1.4718
1219269600,1.4725,1.4885,1.4714,1.4857
1219356000,1.4877,1.4886,1.474,1.4758
1219615200,1.4768,1.4792,1.468,1.4741
1219701600,1.4738,1.4745,1.4556,1.4634
1219788000,1.4631,1.4764,1.4618,1.4695
1219874400,1.4702,1.48,1.466,1.4689
1219960800,1.4685,1.4756,1.4629,1.4631
1220306400,1.468,1.4712,1.4456,1.4504
1220392800,1.4507,1.4524,1.4374,1.4481
1220479200,1.4488,1.4538,1.4308,1.4317
1220565600,1.4254,1.4342,1.4189,1.4236
1220824800,1.4313,1.4424,1.4048,1.4101
1220911200,1.4116,1.4221,1.4042,1.4164
1220997600,1.4104,1.4177,1.3987,1.403
1221084000,1.3965,1.3998,1.388,1.3947
1221170400,1.3941,1.416,1.3903,1.4142
1221429600,1.421,1.4407,1.4015,1.4132
1221516000,1.4211,1.4228,1.401,1.4109
1221602400,1.4055,1.4381,1.4042,1.4371
1221688800,1.4324,1.4542,1.4275,1.4381
1221775200,1.433,1.447,1.4126,1.4443
1222034400,1.4462,1.4846,1.4415,1.478
1222120800,1.4772,1.4807,1.461,1.4702
1222207200,1.4657,1.4739,1.4609,1.4655
1222293600,1.4617,1.4765,1.4561,1.4621
1222380000,1.4616,1.4676,1.4552,1.4623
1222639200,1.4634,1.4638,1.4313,1.4488
1222725600,1.4439,1.4466,1.406,1.4134
1222812000,1.4155,1.4211,1.3995,1.4084
1222898400,1.4029,1.4046,1.3752,1.3833
1222984800,1.3814,1.3914,1.3691,1.3829
1223244000,1.3642,1.3698,1.3448,1.3461
1223330400,1.3499,1.3749,1.3482,1.3652
1223416800,1.3625,1.3802,1.3551,1.3718
1223503200,1.3676,1.3835,1.3615,1.369
1223589600,1.3619,1.3692,1.328,1.3487
1223848800,1.3598,1.37,1.3476,1.3527
1223935200,1.3603,1.3775,1.3599,1.3655
1224021600,1.3626,1.3691,1.3475,1.3511
1224108000,1.3465,1.3533,1.3341,1.3426
1224194400,1.347,1.3512,1.3379,1.342
1224453600,1.3397,1.351,1.327,1.3305
1224540000,1.3319,1.334,1.3031,1.3114
1224626400,1.3038,1.3058,1.2725,1.2853
1224712800,1.2818,1.293,1.2717,1.2833
1224799200,1.2946,1.296,1.2479,1.2604
1225058400,1.2591,1.268,1.2327,1.2521
1225144800,1.2468,1.2735,1.2326,1.2596
1225231200,1.2778,1.2978,1.2615,1.2835
1225317600,1.2946,1.3277,1.279,1.2951
1225404000,1.2856,1.2884,1.2653,1.2741
1225666800,1.2712,1.288,1.2577,1.2609
1225753200,1.2569,1.3029,1.2507,1.2931
1225839600,1.2973,1.3096,1.2771,1.2972
1225926000,1.2913,1.2936,1.2658,1.2716
1226012400,1.2664,1.2832,1.2634,1.2729
1226271600,1.2774,1.2906,1.2692,1.274
1226358000,1.2729,1.2779,1.2483,1.2532
1226444400,1.2493,1.261,1.2446,1.2489
1226530800,1.2439,1.2848,1.2372,1.2675
1226617200,1.2774,1.2815,1.2561,1.2778
1226876400,1.2543,1.2728,1.2496,1.2663
1226962800,1.2615,1.2687,1.2551,1.2563
1227049200,1.262,1.28,1.247,1.2588
1227135600,1.2486,1.2585,1.2417,1.25
