time,open,high,low,close,Volume,Volume MA,Volume Delta (Ouverture),Volume Delta (Haut,Volume Delta (Bas),Volume Delta (Fermeture),Up Volume,Down Volume,delta,Futures Open Interest
1114120800,1.307,1.3111,1.3038,1.3081,119751,134007.5,0,NaN,NaN,NaN,NaN,NaN,NaN,127801
1114380000,1.3076,1.3076,1.297,1.3005,126150,136718.6,0,NaN,NaN,NaN,NaN,NaN,NaN,132036
1114466400,1.301,1.3031,1.2961,1.299,102719,137635.05,0,NaN,NaN,NaN,NaN,NaN,NaN,129589
1114552800,1.3006,1.3008,1.292,1.2955,142124,139880.9,0,NaN,NaN,NaN,NaN,NaN,NaN,131629
1114639200,1.2939,1.296,1.2896,1.2909,147263,141137.75,0,NaN,NaN,NaN,NaN,NaN,NaN,133353
1114725600,1.2915,1.2994,1.2869,1.2879,164780,141496.55,0,NaN,NaN,NaN,NaN,NaN,NaN,135144
1114984800,1.2874,1.2889,1.2851,1.2877,73285,140063.85,0,NaN,NaN,NaN,NaN,NaN,NaN,129322
1115071200,1.2868,1.2931,1.2844,1.2879,125118,141913.1,0,NaN,NaN,NaN,NaN,NaN,NaN,134561
1115157600,1.2888,1.2986,1.2879,1.2956,127967,143074.95,0,NaN,NaN,NaN,NaN,NaN,NaN,138964
1115244000,1.2966,1.3002,1.2938,1.2958,121423,143162.9,0,NaN,NaN,NaN,NaN,NaN,NaN,137640
1115330400,1.297,1.2976,1.2822,1.2829,180447,145324.9,0,NaN,NaN,NaN,NaN,NaN,NaN,144391
1115589600,1.2828,1.286,1.2801,1.2844,83770,144325.8,0,NaN,NaN,NaN,NaN,NaN,NaN,136499
1115676000,1.287,1.2902,1.2826,1.2883,103098,138896.75,0,NaN,NaN,NaN,NaN,NaN,NaN,145191
1115762400,1.289,1.2925,1.2788,1.281,206878,140883.35,0,NaN,NaN,NaN,NaN,NaN,NaN,144474
1115848800,1.2818,1.2826,1.2696,1.2718,166814,140811.55,0,NaN,NaN,NaN,NaN,NaN,NaN,154611
1115935200,1.2688,1.2698,1.2619,1.2636,137546,138269.6,0,NaN,NaN,NaN,NaN,NaN,NaN,145437
1116194400,1.2638,1.266,1.2591,1.2645,123422,137395.65,0,NaN,NaN,NaN,NaN,NaN,NaN,143531
1116280800,1.2642,1.2672,1.2603,1.2627,113534,136309.7,0,NaN,NaN,NaN,NaN,NaN,NaN,152177
1116367200,1.2618,1.2698,1.2595,1.2684,124786,133657.35,0,NaN,NaN,NaN,NaN,NaN,NaN,152318
1116453600,1.2684,1.2698,1.2612,1.2648,104647,129776.1,0,NaN,NaN,NaN,NaN,NaN,NaN,154016
1116540000,1.2647,1.2662,1.2544,1.2564,150289,131303,0,NaN,NaN,NaN,NaN,NaN,NaN,162902
1116799200,1.2555,1.2605,1.2542,1.2585,97013,129846.15,0,NaN,NaN,NaN,NaN,NaN,NaN,159164
1116885600,1.2576,1.2636,1.2564,1.2594,118257,130623.05,0,NaN,NaN,NaN,NaN,NaN,NaN,157034
1116972000,1.2584,1.2627,1.2558,1.2606,118390,129436.35,0,NaN,NaN,NaN,NaN,NaN,NaN,156173
1117058400,1.2608,1.2618,1.2495,1.2518,155105,129828.45,0,NaN,NaN,NaN,NaN,NaN,NaN,164250
1117144800,1.2517,1.2593,1.2512,1.259,99543,126566.6,0,NaN,NaN,NaN,NaN,NaN,NaN,160643
1117490400,1.2542,1.2551,1.23,1.2306,224850,134144.85,0,NaN,NaN,NaN,NaN,NaN,NaN,182135
1117576800,1.2307,1.2345,1.2161,1.2229,228016,139289.75,0,NaN,NaN,NaN,NaN,NaN,NaN,177053
1117663200,1.2202,1.23,1.2184,1.2289,168483,141315.55,0,NaN,NaN,NaN,NaN,NaN,NaN,173417
1117749600,1.2278,1.2347,1.2207,1.2225,177634,144126.1,0,NaN,NaN,NaN,NaN,NaN,NaN,159857
1118008800,1.2229,1.2297,1.2222,1.2278,118101,141008.8,0,NaN,NaN,NaN,NaN,NaN,NaN,140435
1118095200,1.2265,1.2318,1.2239,1.2283,123424,142991.5,0,NaN,NaN,NaN,NaN,NaN,NaN,126955
1118181600,1.2287,1.2356,1.2209,1.2237,166490,146161.1,0,NaN,NaN,NaN,NaN,NaN,NaN,107663
1118268000,1.2236,1.2274,1.2177,1.2217,100870,140860.7,0,NaN,NaN,NaN,NaN,NaN,NaN,97529
1118354400,1.2272,1.2291,1.2148,1.216,172205,141130.25,0,NaN,NaN,NaN,NaN,NaN,NaN,132982
1118613600,1.2153,1.2162,1.207,1.2149,155977,142051.8,0,NaN,NaN,NaN,NaN,NaN,NaN,131896
1118700000,1.2154,1.2196,1.2062,1.2074,190217,145391.55,0,NaN,NaN,NaN,NaN,NaN,NaN,138399
1118786400,1.2073,1.2174,1.2059,1.2157,203717,149900.7,0,NaN,NaN,NaN,NaN,NaN,NaN,137480
1118872800,1.2162,1.2209,1.2098,1.2139,185563,152939.55,0,NaN,NaN,NaN,NaN,NaN,NaN,139314
1118959200,1.2146,1.2329,1.2131,1.2319,182902,156852.3,0,NaN,NaN,NaN,NaN,NaN,NaN,169981
1119218400,1.225,1.2279,1.2165,1.2187,150230,156849.35,0,NaN,NaN,NaN,NaN,NaN,NaN,174008
1119304800,1.2193,1.2227,1.211,1.2215,166727,160335.05,0,NaN,NaN,NaN,NaN,NaN,NaN,140686
1119391200,1.2215,1.2246,1.2137,1.2165,110831,159963.75,0,NaN,NaN,NaN,NaN,NaN,NaN,142707
1119477600,1.2168,1.2183,1.2056,1.2061,141543,161121.4,0,NaN,NaN,NaN,NaN,NaN,NaN,145849
1119564000,1.2071,1.2146,1.202,1.2129,106877,158710,0,NaN,NaN,NaN,NaN,NaN,NaN,138644
1119823200,1.2133,1.2223,1.2133,1.2195,74712,157468.45,0,NaN,NaN,NaN,NaN,NaN,NaN,136145
1119909600,1.2206,1.2213,1.2088,1.2109,93779,150914.9,0,NaN,NaN,NaN,NaN,NaN,NaN,137285
1119996000,1.21,1.215,1.2052,1.2111,142713,146649.75,0,NaN,NaN,NaN,NaN,NaN,NaN,136729
1120082400,1.2105,1.2158,1.2077,1.2137,130506,144750.9,0,NaN,NaN,NaN,NaN,NaN,NaN,137568
1120168800,1.2135,1.2143,1.1976,1.1995,164754,144106.9,0,NaN,NaN,NaN,NaN,NaN,NaN,145447
