time,open,high,low,close,Volume,Volume MA,Volume Delta (Ouverture),Volume Delta (Haut,Volume Delta (Bas),Volume Delta (Fermeture),Up Volume,Down Volume,delta,Futures Open Interest
1505772000,1.20105,1.20495,1.2008,1.20395,19166,55355,0,NaN,NaN,NaN,NaN,NaN,NaN,417069
1505800800,1.204,1.2064,1.2011,1.20435,113742,58082.75,0,NaN,NaN,NaN,NaN,NaN,NaN,417069
1505829600,1.2044,1.20645,1.2018,1.20525,60383,60098.45,0,NaN,NaN,NaN,NaN,NaN,NaN,423516
1505858400,1.20545,1.2077,1.20435,1.2067,23171,57080.9,0,NaN,NaN,NaN,NaN,NaN,NaN,423516
1505887200,1.2067,1.2079,1.2046,1.2053,71911,58202.6,0,NaN,NaN,NaN,NaN,NaN,NaN,423516
1505916000,1.2053,1.20925,1.19175,1.195,156971,65321.45,0,NaN,NaN,NaN,NaN,NaN,NaN,424256
1505944800,1.1948,1.1951,1.192,1.19375,23052,61570.15,0,NaN,NaN,NaN,NaN,NaN,NaN,424256
1505973600,1.1937,1.1984,1.19305,1.19795,111827,64171.7,0,NaN,NaN,NaN,NaN,NaN,NaN,424256
1506002400,1.1979,1.20085,1.19645,1.1997,75471,67006.55,0,NaN,NaN,NaN,NaN,NaN,NaN,424338
1506031200,1.1995,1.20235,1.1991,1.20215,22969,64394.05,0,NaN,NaN,NaN,NaN,NaN,NaN,424338
1506060000,1.20215,1.20595,1.2012,1.2023,112922,65379.8,0,NaN,NaN,NaN,NaN,NaN,NaN,424338
1506088800,1.20225,1.20385,1.1992,1.20015,75096,68457.25,0,NaN,NaN,NaN,NaN,NaN,NaN,425178
1506290400,1.19705,1.1991,1.19675,1.1982,18220,64051.25,0,NaN,NaN,NaN,NaN,NaN,NaN,425178
1506319200,1.19825,1.19855,1.1917,1.1934,126849,67626.7,0,NaN,NaN,NaN,NaN,NaN,NaN,425178
1506348000,1.1934,1.19435,1.1886,1.19045,96668,71681.95,0,NaN,NaN,NaN,NaN,NaN,NaN,423674
1506376800,1.1901,1.1916,1.189,1.18955,22870,67518.7,0,NaN,NaN,NaN,NaN,NaN,NaN,423674
1506405600,1.18955,1.1913,1.18335,1.1834,133872,70966.4,0,NaN,NaN,NaN,NaN,NaN,NaN,423674
1506434400,1.1835,1.18645,1.18105,1.18475,108705,75713.7,0,NaN,NaN,NaN,NaN,NaN,NaN,421832
1506463200,1.1846,1.1849,1.18235,1.18275,19709,73009.25,0,NaN,NaN,NaN,NaN,NaN,NaN,421832
1506492000,1.1827,1.1833,1.17705,1.1779,133036,76330.5,0,NaN,NaN,NaN,NaN,NaN,NaN,421832
1506520800,1.17795,1.183,1.17715,1.17975,97116,80228,0,NaN,NaN,NaN,NaN,NaN,NaN,422452
1506549600,1.1796,1.1806,1.177,1.17755,23464,75714.1,0,NaN,NaN,NaN,NaN,NaN,NaN,422452
1506578400,1.1775,1.1845,1.1771,1.18445,135516,79470.75,0,NaN,NaN,NaN,NaN,NaN,NaN,422452
1506607200,1.1845,1.1854,1.18225,1.18365,66773,81650.85,0,NaN,NaN,NaN,NaN,NaN,NaN,422669
1506636000,1.18335,1.18395,1.1822,1.1823,14592,78784.9,0,NaN,NaN,NaN,NaN,NaN,NaN,422669
1506664800,1.18235,1.18815,1.1821,1.18445,115195,76696.1,0,NaN,NaN,NaN,NaN,NaN,NaN,422669
1506693600,1.18445,1.1875,1.1843,1.18645,81003,79593.65,0,NaN,NaN,NaN,NaN,NaN,NaN,423458
1506895200,1.18565,1.18635,1.18085,1.18115,25419,75273.25,0,NaN,NaN,NaN,NaN,NaN,NaN,423458
1506924000,1.18115,1.1817,1.1779,1.18005,106194,76809.4,0,NaN,NaN,NaN,NaN,NaN,NaN,423458
1506952800,1.18,1.18075,1.17785,1.17815,65057,78913.8,0,NaN,NaN,NaN,NaN,NaN,NaN,422026
1506981600,1.178,1.1788,1.17425,1.1753,28943,74714.85,0,NaN,NaN,NaN,NaN,NaN,NaN,422026
1507010400,1.1753,1.18095,1.175,1.1802,101371,76028.6,0,NaN,NaN,NaN,NaN,NaN,NaN,422026
1507039200,1.1802,1.1821,1.17855,1.1793,52322,77733.7,0,NaN,NaN,NaN,NaN,NaN,NaN,422974
1507068000,1.17845,1.18265,1.1782,1.1817,24220,72602.25,0,NaN,NaN,NaN,NaN,NaN,NaN,422974
1507096800,1.1817,1.1835,1.1793,1.18105,98085,72673.1,0,NaN,NaN,NaN,NaN,NaN,NaN,422974
1507125600,1.181,1.1817,1.17925,1.1805,54175,74238.35,0,NaN,NaN,NaN,NaN,NaN,NaN,423618
1507154400,1.1802,1.1808,1.1795,1.1798,11420,68115.75,0,NaN,NaN,NaN,NaN,NaN,NaN,423618
